time,ws100,ghi,dni,dhi,t2m
2020-04-23 16:00:00,3.470,408.000,722.900,86.000,20.600
2020-04-23 17:00:00,3.120,246.000,590.100,69.000,20.000
2020-04-23 18:00:00,3.720,95.000,355.900,43.000,18.400
2020-04-23 19:00:00,4.280,7.000,19.100,6.000,15.100
2020-04-23 20:00:00,4.600,0.000,0.000,0.000,13.200
2020-04-23 21:00:00,4.720,0.000,0.000,0.000,11.100
2020-04-23 22:00:00,4.590,0.000,0.000,0.000,9.400
2020-04-23 23:00:00,4.800,0.000,0.000,0.000,8.500
2020-04-24 00:00:00,5.150,0.000,0.000,0.000,8.300
2020-04-24 01:00:00,5.190,0.000,0.000,0.000,8.000
2020-04-24 02:00:00,4.990,0.000,0.000,0.000,7.500
2020-04-24 03:00:00,4.790,0.000,0.000,0.000,7.600
2020-04-24 04:00:00,4.710,0.000,0.000,0.000,7.600
2020-04-24 05:00:00,4.800,17.000,0.000,17.000,7.900
2020-04-24 06:00:00,4.460,81.000,52.500,70.000,9.600
2020-04-24 07:00:00,3.290,194.000,155.000,138.000,12.300
2020-04-24 08:00:00,3.330,356.000,387.300,162.000,14.600
2020-04-24 09:00:00,3.960,579.000,714.600,137.000,16.700
2020-04-24 10:00:00,4.900,702.000,835.500,112.000,18.100
2020-04-24 11:00:00,5.760,765.000,864.200,110.000,18.900
2020-04-24 12:00:00,6.490,782.000,865.900,115.000,19.300
2020-04-24 13:00:00,7.170,754.000,867.500,110.000,19.300
2020-04-24 14:00:00,7.770,678.000,849.000,104.000,19.000
2020-04-24 15:00:00,8.130,560.000,802.000,98.000,18.400
2020-04-24 16:00:00,8.460,411.000,723.800,86.000,17.400
2020-04-24 17:00:00,8.090,251.000,599.200,69.000,16.100
2020-04-24 18:00:00,8.180,101.000,399.800,41.000,14.200
2020-04-24 19:00:00,8.460,8.000,57.300,5.000,12.000
2020-04-24 20:00:00,8.480,0.000,0.000,0.000,10.400
2020-04-24 21:00:00,8.380,0.000,0.000,0.000,9.100
2020-04-24 22:00:00,6.380,0.000,0.000,0.000,7.800
2020-04-24 23:00:00,6.440,0.000,0.000,0.000,7.300
2020-04-25 00:00:00,7.620,0.000,0.000,0.000,7.100
2020-04-25 01:00:00,8.090,0.000,0.000,0.000,7.400
2020-04-25 02:00:00,7.550,0.000,0.000,0.000,7.500
2020-04-25 03:00:00,7.160,0.000,0.000,0.000,7.500
2020-04-25 04:00:00,6.890,0.000,0.000,0.000,7.400
2020-04-25 05:00:00,6.620,23.000,108.600,14.000,7.300
2020-04-25 06:00:00,6.080,122.000,298.900,58.000,7.900
2020-04-25 07:00:00,5.870,260.000,434.600,101.000,8.900
2020-04-25 08:00:00,5.040,386.000,467.100,150.000,10.400
2020-04-25 09:00:00,4.550,422.000,330.900,216.000,11.400
2020-04-25 10:00:00,4.390,364.000,164.800,247.000,12.100
2020-04-25 11:00:00,4.180,356.000,91.900,286.000,12.800
2020-04-25 12:00:00,4.040,403.000,108.600,319.000,13.700
2020-04-25 13:00:00,4.110,422.000,181.000,287.000,14.400
2020-04-25 14:00:00,4.180,331.000,119.200,250.000,14.600
2020-04-25 15:00:00,3.780,284.000,127.700,210.000,14.900
2020-04-25 16:00:00,3.740,262.000,165.700,187.000,15.100
2020-04-25 17:00:00,3.540,200.000,334.900,97.000,14.700
2020-04-25 18:00:00,3.760,94.000,298.600,48.000,13.500
2020-04-25 19:00:00,4.240,6.000,18.700,5.000,11.300
2020-04-25 20:00:00,4.850,0.000,0.000,0.000,9.900
2020-04-25 21:00:00,5.520,0.000,0.000,0.000,8.800
2020-04-25 22:00:00,4.910,0.000,0.000,0.000,8.300
2020-04-25 23:00:00,4.110,0.000,0.000,0.000,7.400
2020-04-26 00:00:00,3.810,0.000,0.000,0.000,5.700
2020-04-26 01:00:00,3.850,0.000,0.000,0.000,4.700
2020-04-26 02:00:00,3.850,0.000,0.000,0.000,3.500
2020-04-26 03:00:00,3.760,0.000,0.000,0.000,2.800
2020-04-26 04:00:00,3.760,0.000,0.000,0.000,3.000
2020-04-26 05:00:00,3.310,24.000,58.700,19.000,3.200
2020-04-26 06:00:00,1.920,95.000,123.400,68.000,5.200
2020-04-26 07:00:00,1.280,222.000,278.100,119.000,7.100
2020-04-26 08:00:00,1.200,317.000,286.600,171.000,9.300
2020-04-26 09:00:00,1.390,439.000,367.100,209.000,11.300
2020-04-26 10:00:00,1.300,569.000,480.500,226.000,13.000
2020-04-26 11:00:00,2.330,631.000,573.700,192.000,14.400
2020-04-26 12:00:00,3.830,537.000,413.000,216.000,15.000
2020-04-26 13:00:00,3.810,438.000,184.200,300.000,15.400
2020-04-26 14:00:00,3.710,361.000,134.700,269.000,15.900
2020-04-26 15:00:00,3.510,375.000,281.300,211.000,16.300
2020-04-26 16:00:00,3.280,417.000,725.500,86.000,16.600
2020-04-26 17:00:00,3.050,257.000,607.200,68.000,16.200
2020-04-26 18:00:00,3.680,106.000,398.800,43.000,15.000
2020-04-26 19:00:00,4.490,10.000,72.300,6.000,12.400
2020-04-26 20:00:00,5.100,0.000,0.000,0.000,9.900
2020-04-26 21:00:00,5.150,0.000,0.000,0.000,8.000
2020-04-26 22:00:00,4.890,0.000,0.000,0.000,6.700
2020-04-26 23:00:00,4.660,0.000,0.000,0.000,5.900
2020-04-27 00:00:00,4.240,0.000,0.000,0.000,4.900
2020-04-27 01:00:00,3.720,0.000,0.000,0.000,3.900
2020-04-27 02:00:00,3.160,0.000,0.000,0.000,3.200
2020-04-27 03:00:00,2.860,0.000,0.000,0.000,2.600
2020-04-27 04:00:00,2.860,0.000,0.000,0.000,2.400
2020-04-27 05:00:00,3.070,39.000,217.400,20.000,3.500
2020-04-27 06:00:00,3.240,166.000,492.400,56.000,7.400
2020-04-27 07:00:00,1.840,324.000,653.800,79.000,10.700
2020-04-27 08:00:00,1.550,482.000,753.500,95.000,13.900
2020-04-27 09:00:00,1.700,619.000,812.100,107.000,16.100
2020-04-27 10:00:00,1.990,701.000,819.500,113.000,17.700
2020-04-27 11:00:00,2.760,782.000,865.000,117.000,19.000
2020-04-27 12:00:00,3.220,794.000,865.900,118.000,20.100
2020-04-27 13:00:00,3.660,643.000,609.900,184.000,20.700
2020-04-27 14:00:00,4.120,569.000,609.100,151.000,21.200
2020-04-27 15:00:00,4.590,453.000,533.700,140.000,21.400
2020-04-27 16:00:00,4.830,251.000,293.600,116.000,21.200
2020-04-27 17:00:00,3.800,159.000,225.400,88.000,20.700
2020-04-27 18:00:00,3.520,90.000,284.100,44.000,19.700
2020-04-27 19:00:00,3.500,9.000,34.900,7.000,16.000
2020-04-27 20:00:00,3.510,0.000,0.000,0.000,14.300
2020-04-27 21:00:00,3.300,0.000,0.000,0.000,12.800
2020-04-27 22:00:00,3.550,0.000,0.000,0.000,11.100
2020-04-27 23:00:00,3.180,0.000,0.000,0.000,10.200
2020-04-28 00:00:00,2.390,0.000,0.000,0.000,9.700
2020-04-28 01:00:00,2.060,0.000,0.000,0.000,8.900
2020-04-28 02:00:00,2.580,0.000,0.000,0.000,7.900
2020-04-28 03:00:00,4.060,0.000,0.000,0.000,7.400
2020-04-28 04:00:00,4.310,0.000,0.000,0.000,6.800
2020-04-28 05:00:00,3.510,39.000,211.900,20.000,7.500
2020-04-28 06:00:00,2.430,159.000,443.100,58.000,9.700
2020-04-28 07:00:00,1.960,295.000,543.500,89.000,11.600
2020-04-28 08:00:00,2.240,441.000,602.700,129.000,13.500
2020-04-28 09:00:00,2.340,539.000,580.100,171.000,15.300
2020-04-28 10:00:00,1.460,616.000,604.600,180.000,16.900
2020-04-28 11:00:00,1.610,609.000,496.000,226.000,18.200
2020-04-28 12:00:00,0.890,503.000,283.100,281.000,18.800
2020-04-28 13:00:00,0.630,409.000,115.100,322.000,19.000
2020-04-28 14:00:00,2.160,261.000,31.900,239.000,18.600
2020-04-28 15:00:00,1.790,211.000,33.900,191.000,18.200
2020-04-28 16:00:00,0.580,144.000,0.000,144.000,17.600
2020-04-28 17:00:00,1.880,105.000,22.000,98.000,16.500
2020-04-28 18:00:00,2.840,31.000,30.200,26.000,15.100
2020-04-28 19:00:00,4.100,4.000,0.000,4.000,14.400
2020-04-28 20:00:00,4.800,0.000,0.000,0.000,13.700
2020-04-28 21:00:00,4.770,0.000,0.000,0.000,13.000
2020-04-28 22:00:00,3.860,0.000,0.000,0.000,11.800
2020-04-28 23:00:00,3.540,0.000,0.000,0.000,11.200
2020-04-29 00:00:00,3.210,0.000,0.000,0.000,10.700
2020-04-29 01:00:00,1.800,0.000,0.000,0.000,10.700
2020-04-29 02:00:00,1.770,0.000,0.000,0.000,10.700
2020-04-29 03:00:00,3.280,0.000,0.000,0.000,11.100
2020-04-29 04:00:00,3.210,0.000,0.000,0.000,11.100
2020-04-29 05:00:00,3.400,16.000,10.900,15.000,11.400
2020-04-29 06:00:00,4.610,53.000,17.200,49.000,11.800
2020-04-29 07:00:00,5.730,134.000,101.700,95.000,12.400
2020-04-29 08:00:00,5.200,188.000,122.700,124.000,12.800
2020-04-29 09:00:00,5.130,295.000,163.000,191.000,13.400
2020-04-29 10:00:00,5.470,487.000,342.200,239.000,14.700
2020-04-29 11:00:00,5.680,545.000,397.100,237.000,15.200
2020-04-29 12:00:00,6.170,548.000,384.800,245.000,15.600
2020-04-29 13:00:00,6.440,432.000,284.500,216.000,14.700
2020-04-29 14:00:00,7.290,498.000,457.500,181.000,15.300
2020-04-29 15:00:00,7.540,414.000,448.400,148.000,15.600
2020-04-29 16:00:00,7.570,351.000,469.200,132.000,16.000
2020-04-29 17:00:00,6.260,213.000,397.100,85.000,15.500
2020-04-29 18:00:00,5.540,82.000,229.900,43.000,15.000
2020-04-29 19:00:00,4.300,9.000,49.100,6.000,13.300
2020-04-29 20:00:00,3.200,0.000,0.000,0.000,12.300
2020-04-29 21:00:00,4.030,0.000,0.000,0.000,10.100
2020-04-29 22:00:00,4.930,0.000,0.000,0.000,10.500
2020-04-29 23:00:00,5.600,0.000,0.000,0.000,10.300
2020-04-30 00:00:00,6.520,0.000,0.000,0.000,10.500
2020-04-30 01:00:00,7.220,0.000,0.000,0.000,10.800
2020-04-30 02:00:00,7.540,0.000,0.000,0.000,11.100
2020-04-30 03:00:00,7.900,0.000,0.000,0.000,11.400
2020-04-30 04:00:00,8.300,0.000,0.000,0.000,11.400
2020-04-30 05:00:00,7.960,16.000,10.600,15.000,11.500
2020-04-30 06:00:00,7.280,53.000,0.000,53.000,11.600
2020-04-30 07:00:00,6.320,161.000,49.000,142.000,12.200
2020-04-30 08:00:00,7.200,223.000,98.900,171.000,12.700
2020-04-30 09:00:00,7.160,215.000,79.500,164.000,13.900
2020-04-30 10:00:00,6.770,362.000,148.300,254.000,13.800
2020-04-30 11:00:00,9.450,416.000,227.200,239.000,13.300
2020-04-30 12:00:00,8.010,427.000,289.600,198.000,13.800
2020-04-30 13:00:00,8.420,697.000,627.000,219.000,15.400
2020-04-30 14:00:00,7.160,600.000,588.900,190.000,15.800
2020-04-30 15:00:00,6.740,484.000,541.500,161.000,16.300
2020-04-30 16:00:00,6.010,418.000,663.500,106.000,16.700
2020-04-30 17:00:00,4.550,235.000,420.400,98.000,16.200
2020-04-30 18:00:00,5.190,70.000,57.600,60.000,14.400
2020-04-30 19:00:00,6.650,5.000,0.000,5.000,12.400
2020-04-30 20:00:00,5.390,0.000,0.000,0.000,11.000
2020-04-30 21:00:00,5.890,0.000,0.000,0.000,10.100
2020-04-30 22:00:00,5.220,0.000,0.000,0.000,9.800
2020-04-30 23:00:00,6.980,0.000,0.000,0.000,9.500
2020-05-01 00:00:00,7.920,0.000,0.000,0.000,9.100
2020-05-01 01:00:00,8.050,0.000,0.000,0.000,9.000
2020-05-01 02:00:00,8.360,0.000,0.000,0.000,9.300
2020-05-01 03:00:00,8.720,0.000,0.000,0.000,9.200
2020-05-01 04:00:00,8.650,0.000,0.000,0.000,8.900
2020-05-01 05:00:00,8.040,44.000,187.300,26.000,8.800
2020-05-01 06:00:00,6.360,156.000,344.200,73.000,9.800
2020-05-01 07:00:00,8.490,317.000,559.300,98.000,10.500
2020-05-01 08:00:00,8.160,370.000,445.700,134.000,11.200
2020-05-01 09:00:00,6.650,550.000,627.400,145.000,12.100
2020-05-01 10:00:00,6.030,703.000,762.600,145.000,12.800
2020-05-01 11:00:00,5.720,723.000,642.900,220.000,13.400
2020-05-01 12:00:00,5.710,686.000,527.800,267.000,13.700
2020-05-01 13:00:00,5.810,552.000,343.500,289.000,13.700
2020-05-01 14:00:00,5.330,478.000,318.900,255.000,14.000
2020-05-01 15:00:00,4.960,403.000,311.800,216.000,13.700
2020-05-01 16:00:00,4.880,318.000,276.600,187.000,13.600
2020-05-01 17:00:00,5.020,199.000,254.900,115.000,11.500
2020-05-01 18:00:00,6.310,75.000,157.900,47.000,10.200
2020-05-01 19:00:00,5.230,10.000,46.300,7.000,9.400
2020-05-01 20:00:00,5.370,0.000,0.000,0.000,8.400
2020-05-01 21:00:00,5.750,0.000,0.000,0.000,8.100
2020-05-01 22:00:00,6.640,0.000,0.000,0.000,7.900
2020-05-01 23:00:00,6.890,0.000,0.000,0.000,7.900
2020-05-02 00:00:00,7.200,0.000,0.000,0.000,7.800
2020-05-02 01:00:00,7.410,0.000,0.000,0.000,7.600
2020-05-02 02:00:00,7.130,0.000,0.000,0.000,7.500
2020-05-02 03:00:00,6.890,0.000,0.000,0.000,7.400
2020-05-02 04:00:00,6.710,0.000,0.000,0.000,7.400
2020-05-02 05:00:00,6.720,43.000,173.100,26.000,7.900
2020-05-02 06:00:00,7.020,129.000,215.900,76.000,8.900
2020-05-02 07:00:00,6.500,251.000,338.700,117.000,9.400
2020-05-02 08:00:00,6.220,268.000,118.100,205.000,9.800
2020-05-02 09:00:00,5.990,281.000,135.600,193.000,10.100
2020-05-02 10:00:00,5.160,403.000,236.700,229.000,9.100
2020-05-02 11:00:00,5.350,551.000,295.300,319.000,10.500
2020-05-02 12:00:00,5.910,566.000,368.900,272.000,10.500
2020-05-02 13:00:00,8.880,570.000,390.300,270.000,11.200
2020-05-02 14:00:00,9.310,463.000,374.400,200.000,11.400
2020-05-02 15:00:00,7.910,365.000,389.700,130.000,11.300
2020-05-02 16:00:00,7.520,242.000,236.900,129.000,10.400
2020-05-02 17:00:00,7.280,149.000,156.100,97.000,10.500
2020-05-02 18:00:00,7.580,81.000,193.300,46.000,10.200
2020-05-02 19:00:00,7.070,12.000,45.000,9.000,9.400
2020-05-02 20:00:00,6.390,0.000,0.000,0.000,8.700
2020-05-02 21:00:00,6.380,0.000,0.000,0.000,8.000
2020-05-02 22:00:00,6.480,0.000,0.000,0.000,7.600
2020-05-02 23:00:00,5.910,0.000,0.000,0.000,7.400
2020-05-03 00:00:00,6.100,0.000,0.000,0.000,7.100
2020-05-03 01:00:00,6.210,0.000,0.000,0.000,7.000
2020-05-03 02:00:00,6.000,0.000,0.000,0.000,6.600
2020-05-03 03:00:00,6.030,0.000,0.000,0.000,6.700
2020-05-03 04:00:00,6.000,1.000,0.000,1.000,7.300
2020-05-03 05:00:00,6.180,31.000,39.900,27.000,7.600
2020-05-03 06:00:00,6.940,98.000,60.100,83.000,8.100
2020-05-03 07:00:00,5.840,124.000,7.500,121.000,8.900
2020-05-03 08:00:00,5.200,234.000,106.100,177.000,9.900
2020-05-03 09:00:00,5.140,352.000,191.500,227.000,10.700
2020-05-03 10:00:00,5.350,424.000,211.300,268.000,11.600
2020-05-03 11:00:00,6.140,498.000,287.800,271.000,12.000
2020-05-03 12:00:00,6.700,608.000,471.200,231.000,12.800
2020-05-03 13:00:00,5.920,545.000,439.300,206.000,13.300
2020-05-03 14:00:00,5.410,491.000,419.500,195.000,13.800
2020-05-03 15:00:00,5.070,300.000,161.700,202.000,13.800
2020-05-03 16:00:00,4.340,223.000,168.700,142.000,13.900
2020-05-03 17:00:00,3.480,147.000,139.700,100.000,13.700
2020-05-03 18:00:00,2.550,73.000,70.400,60.000,13.100
2020-05-03 19:00:00,2.060,15.000,29.200,13.000,11.100
2020-05-03 20:00:00,2.330,0.000,0.000,0.000,9.700
2020-05-03 21:00:00,2.470,0.000,0.000,0.000,8.700
2020-05-03 22:00:00,1.410,0.000,0.000,0.000,8.400
2020-05-03 23:00:00,1.600,0.000,0.000,0.000,8.400
2020-05-04 00:00:00,1.900,0.000,0.000,0.000,8.700
2020-05-04 01:00:00,1.170,0.000,0.000,0.000,8.500
2020-05-04 02:00:00,0.580,0.000,0.000,0.000,8.400
2020-05-04 03:00:00,1.460,0.000,0.000,0.000,7.900
2020-05-04 04:00:00,2.980,1.000,0.000,1.000,7.700
2020-05-04 05:00:00,3.910,20.000,0.000,20.000,7.600
2020-05-04 06:00:00,4.180,77.000,11.800,74.000,7.800
2020-05-04 07:00:00,4.180,104.000,0.000,104.000,8.100
2020-05-04 08:00:00,4.110,150.000,55.500,120.000,8.300
2020-05-04 09:00:00,4.000,270.000,155.500,168.000,8.900
2020-05-04 10:00:00,3.410,327.000,163.100,206.000,9.800
2020-05-04 11:00:00,3.930,403.000,173.000,266.000,11.000
2020-05-04 12:00:00,4.740,373.000,174.300,233.000,11.900
2020-05-04 13:00:00,5.090,558.000,409.200,241.000,13.000
2020-05-04 14:00:00,5.570,555.000,510.900,193.000,13.800
2020-05-04 15:00:00,6.110,512.000,594.200,150.000,14.100
2020-05-04 16:00:00,6.560,397.000,514.900,148.000,14.100
2020-05-04 17:00:00,6.720,270.000,558.800,80.000,13.300
2020-05-04 18:00:00,6.990,128.000,414.000,50.000,12.000
2020-05-04 19:00:00,6.840,21.000,128.000,12.000,10.100
2020-05-04 20:00:00,6.750,0.000,0.000,0.000,8.400
2020-05-04 21:00:00,6.800,0.000,0.000,0.000,7.300
2020-05-04 22:00:00,6.350,0.000,0.000,0.000,6.500
2020-05-04 23:00:00,5.840,0.000,0.000,0.000,5.600
2020-05-05 00:00:00,6.120,0.000,0.000,0.000,4.600
2020-05-05 01:00:00,5.690,0.000,0.000,0.000,3.800
2020-05-05 02:00:00,5.340,0.000,0.000,0.000,3.100
2020-05-05 03:00:00,5.200,0.000,0.000,0.000,2.600
2020-05-05 04:00:00,5.200,1.000,0.000,1.000,2.400
2020-05-05 05:00:00,4.600,64.000,311.600,31.000,3.100
2020-05-05 06:00:00,3.680,201.000,527.700,65.000,5.300
2020-05-05 07:00:00,3.720,355.000,638.500,95.000,7.300
2020-05-05 08:00:00,4.440,468.000,659.700,109.000,8.900
2020-05-05 09:00:00,4.270,587.000,687.100,134.000,10.200
2020-05-05 10:00:00,4.200,672.000,686.100,161.000,11.200
2020-05-05 11:00:00,4.160,701.000,592.600,230.000,11.900
2020-05-05 12:00:00,4.550,561.000,316.400,306.000,12.300
2020-05-05 13:00:00,4.900,474.000,182.600,332.000,12.600
2020-05-05 14:00:00,5.040,374.000,104.000,300.000,12.800
2020-05-05 15:00:00,4.950,324.000,132.300,243.000,12.900
2020-05-05 16:00:00,4.750,300.000,258.900,174.000,13.300
2020-05-05 17:00:00,4.830,196.000,224.200,119.000,13.100
2020-05-05 18:00:00,4.400,109.000,255.200,60.000,12.100
2020-05-05 19:00:00,4.420,24.000,138.700,14.000,9.900
2020-05-05 20:00:00,4.650,0.000,0.000,0.000,7.900
2020-05-05 21:00:00,4.650,0.000,0.000,0.000,6.200
2020-05-05 22:00:00,4.600,0.000,0.000,0.000,5.300
2020-05-05 23:00:00,4.010,0.000,0.000,0.000,4.200
2020-05-06 00:00:00,3.670,0.000,0.000,0.000,3.400
2020-05-06 01:00:00,3.490,0.000,0.000,0.000,2.400
2020-05-06 02:00:00,3.180,0.000,0.000,0.000,1.800
2020-05-06 03:00:00,3.220,0.000,0.000,0.000,1.500
2020-05-06 04:00:00,3.550,2.000,0.000,2.000,1.600
2020-05-06 05:00:00,3.610,65.000,309.000,31.000,2.800
2020-05-06 06:00:00,2.950,201.000,519.900,65.000,5.900
2020-05-06 07:00:00,2.380,360.000,666.900,86.000,8.600
2020-05-06 08:00:00,2.570,516.000,757.800,101.000,11.000
2020-05-06 09:00:00,3.270,650.000,810.500,113.000,12.700
2020-05-06 10:00:00,3.830,751.000,841.000,122.000,13.800
2020-05-06 11:00:00,4.340,804.000,836.000,137.000,14.800
2020-05-06 12:00:00,4.770,822.000,859.200,127.000,15.500
2020-05-06 13:00:00,5.190,789.000,853.300,123.000,16.100
2020-05-06 14:00:00,5.330,705.000,813.200,124.000,16.400
2020-05-06 15:00:00,5.600,590.000,775.200,113.000,16.400
2020-05-06 16:00:00,5.980,447.000,720.500,94.000,16.200
2020-05-06 17:00:00,6.220,288.000,611.400,76.000,15.500
2020-05-06 18:00:00,6.440,136.000,429.400,52.000,14.300
2020-05-06 19:00:00,6.790,25.000,149.000,14.000,12.400
2020-05-06 20:00:00,6.900,0.000,0.000,0.000,10.200
2020-05-06 21:00:00,6.860,0.000,0.000,0.000,8.700
2020-05-06 22:00:00,6.310,0.000,0.000,0.000,7.300
2020-05-06 23:00:00,5.660,0.000,0.000,0.000,6.300
2020-05-07 00:00:00,5.270,0.000,0.000,0.000,5.700
2020-05-07 01:00:00,5.110,0.000,0.000,0.000,5.000
2020-05-07 02:00:00,5.290,0.000,0.000,0.000,4.700
2020-05-07 03:00:00,5.390,0.000,0.000,0.000,4.600
2020-05-07 04:00:00,5.430,2.000,0.000,2.000,4.500
2020-05-07 05:00:00,5.600,63.000,280.500,31.000,5.100
2020-05-07 06:00:00,4.700,182.000,433.300,67.000,6.700
2020-05-07 07:00:00,4.540,320.000,506.700,110.000,8.400
2020-05-07 08:00:00,4.340,470.000,600.800,139.000,10.000
2020-05-07 09:00:00,4.490,578.000,579.800,192.000,11.300
2020-05-07 10:00:00,4.460,719.000,748.500,157.000,13.000
2020-05-07 11:00:00,5.110,783.000,803.100,140.000,14.300
2020-05-07 12:00:00,5.140,807.000,819.200,142.000,15.400
2020-05-07 13:00:00,4.340,778.000,827.300,130.000,16.400
2020-05-07 14:00:00,3.620,704.000,818.300,117.000,17.400
2020-05-07 15:00:00,3.550,590.000,781.200,107.000,17.900
2020-05-07 16:00:00,3.360,445.000,711.900,94.000,18.100
2020-05-07 17:00:00,2.600,288.000,597.000,79.000,17.700
2020-05-07 18:00:00,1.930,132.000,351.500,62.000,16.200
2020-05-07 19:00:00,1.890,23.000,52.900,19.000,13.300
2020-05-07 20:00:00,1.700,0.000,0.000,0.000,11.500
2020-05-07 21:00:00,1.650,0.000,0.000,0.000,10.300
2020-05-07 22:00:00,1.300,0.000,0.000,0.000,10.500
2020-05-07 23:00:00,1.330,0.000,0.000,0.000,8.700
2020-05-08 00:00:00,1.440,0.000,0.000,0.000,7.200
2020-05-08 01:00:00,2.010,0.000,0.000,0.000,5.900
2020-05-08 02:00:00,2.060,0.000,0.000,0.000,4.700
2020-05-08 03:00:00,1.840,0.000,0.000,0.000,4.000
2020-05-08 04:00:00,1.940,3.000,0.000,3.000,3.800
2020-05-08 05:00:00,2.600,71.000,313.500,34.000,5.700
2020-05-08 06:00:00,3.140,207.000,523.900,66.000,8.400
2020-05-08 07:00:00,2.420,327.000,478.600,127.000,11.200
2020-05-08 08:00:00,2.830,466.000,535.900,169.000,14.100
2020-05-08 09:00:00,3.380,582.000,563.700,205.000,15.700
2020-05-08 10:00:00,2.750,694.000,606.300,237.000,16.800
2020-05-08 11:00:00,3.040,749.000,601.100,266.000,17.900
2020-05-08 12:00:00,3.140,751.000,594.300,267.000,18.600
2020-05-08 13:00:00,3.110,763.000,730.300,189.000,19.400
2020-05-08 14:00:00,2.980,702.000,784.600,137.000,19.900
2020-05-08 15:00:00,2.780,594.000,782.300,108.000,20.200
2020-05-08 16:00:00,2.780,448.000,709.500,96.000,19.900
2020-05-08 17:00:00,2.640,278.000,512.300,97.000,19.300
2020-05-08 18:00:00,3.200,128.000,296.100,68.000,18.300
2020-05-08 19:00:00,3.710,21.000,38.800,18.000,16.800
2020-05-08 20:00:00,3.920,0.000,0.000,0.000,15.000
2020-05-08 21:00:00,4.140,0.000,0.000,0.000,13.900
2020-05-08 22:00:00,4.620,0.000,0.000,0.000,10.600
2020-05-08 23:00:00,5.130,0.000,0.000,0.000,9.700
2020-05-09 00:00:00,5.170,0.000,0.000,0.000,8.800
2020-05-09 01:00:00,5.000,0.000,0.000,0.000,8.100
2020-05-09 02:00:00,4.690,0.000,0.000,0.000,7.300
2020-05-09 03:00:00,4.550,0.000,0.000,0.000,7.000
2020-05-09 04:00:00,4.610,3.000,19.100,2.000,7.000
2020-05-09 05:00:00,4.660,72.000,311.900,34.000,8.100
2020-05-09 06:00:00,4.080,206.000,509.600,67.000,11.400
2020-05-09 07:00:00,2.790,361.000,650.400,87.000,14.800
2020-05-09 08:00:00,2.950,514.000,737.400,103.000,17.400
2020-05-09 09:00:00,3.410,650.000,808.300,107.000,19.000
2020-05-09 10:00:00,2.820,742.000,815.500,125.000,19.900
2020-05-09 11:00:00,2.750,774.000,782.700,143.000,20.700
2020-05-09 12:00:00,2.960,821.000,861.600,117.000,21.400
2020-05-09 13:00:00,3.130,761.000,798.800,131.000,22.100
2020-05-09 14:00:00,3.070,689.000,774.700,129.000,22.500
2020-05-09 15:00:00,3.230,559.000,708.300,117.000,22.500
2020-05-09 16:00:00,3.480,441.000,649.100,117.000,22.500
2020-05-09 17:00:00,3.490,295.000,611.400,77.000,22.200
2020-05-09 18:00:00,4.000,143.000,441.700,52.000,21.000
2020-05-09 19:00:00,4.290,30.000,177.400,16.000,18.600
2020-05-09 20:00:00,4.700,0.000,0.000,0.000,16.200
2020-05-09 21:00:00,4.720,0.000,0.000,0.000,14.300
2020-05-09 22:00:00,5.260,0.000,0.000,0.000,12.000
2020-05-09 23:00:00,5.760,0.000,0.000,0.000,10.700
2020-05-10 00:00:00,5.910,0.000,0.000,0.000,9.800
2020-05-10 01:00:00,5.890,0.000,0.000,0.000,9.300
2020-05-10 02:00:00,5.730,0.000,0.000,0.000,9.000
2020-05-10 03:00:00,5.520,0.000,0.000,0.000,8.500
2020-05-10 04:00:00,5.020,4.000,19.100,3.000,8.200
2020-05-10 05:00:00,4.530,73.000,278.700,38.000,9.600
2020-05-10 06:00:00,3.690,197.000,412.700,83.000,12.600
2020-05-10 07:00:00,2.250,290.000,296.800,164.000,15.100
2020-05-10 08:00:00,1.620,445.000,426.400,206.000,17.500
2020-05-10 09:00:00,1.430,534.000,435.800,240.000,19.900
2020-05-10 10:00:00,0.760,661.000,638.700,176.000,21.400
2020-05-10 11:00:00,0.850,700.000,599.600,215.000,22.600
2020-05-10 12:00:00,2.410,649.000,396.500,324.000,22.900
2020-05-10 13:00:00,3.790,435.000,144.100,321.000,22.400
2020-05-10 14:00:00,4.000,226.000,34.500,201.000,21.500
2020-05-10 15:00:00,4.140,227.000,46.300,198.000,21.000
2020-05-10 16:00:00,3.540,101.000,0.000,101.000,20.300
2020-05-10 17:00:00,2.940,60.000,11.100,56.000,19.000
2020-05-10 18:00:00,4.520,21.000,0.000,21.000,17.900
2020-05-10 19:00:00,7.510,20.000,49.700,16.000,16.800
2020-05-10 20:00:00,9.750,0.000,0.000,0.000,15.300
2020-05-10 21:00:00,10.150,0.000,0.000,0.000,13.800
2020-05-10 22:00:00,9.200,0.000,0.000,0.000,11.500
