technology,component,year,value,unit,currency,currency_year,capacity,capacity_unit,scope,series,derived,context,source,url,note
,power,2005,615.4043753677598,USD/kW,USD,2015,1444.6650076912163,GW,,schmidt2018:lead-acid-multiple-4,True,False,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lead-acid (Multiple, 4±6%). derived from the energy series with a constant C-rate (4.71 kW per kWh); not independent data"
,power,2006,601.5031378737464,USD/kW,USD,2015,1581.9545945273655,GW,,schmidt2018:lead-acid-multiple-4,True,False,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lead-acid (Multiple, 4±6%). derived from the energy series with a constant C-rate (4.71 kW per kWh); not independent data"
,power,2007,630.7986614143153,USD/kW,USD,2015,1720.8914098697842,GW,,schmidt2018:lead-acid-multiple-4,True,False,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lead-acid (Multiple, 4±6%). derived from the energy series with a constant C-rate (4.71 kW per kWh); not independent data"
,power,2008,702.4127414613547,USD/kW,USD,2015,1752.4225736393546,GW,,schmidt2018:lead-acid-multiple-4,True,False,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lead-acid (Multiple, 4±6%). derived from the energy series with a constant C-rate (4.71 kW per kWh); not independent data"
,power,2009,789.0893956583893,USD/kW,USD,2015,1778.6500420458121,GW,,schmidt2018:lead-acid-multiple-4,True,False,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lead-acid (Multiple, 4±6%). derived from the energy series with a constant C-rate (4.71 kW per kWh); not independent data"
,power,2010,793.8721844345949,USD/kW,USD,2015,1884.431378923562,GW,,schmidt2018:lead-acid-multiple-4,True,False,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lead-acid (Multiple, 4±6%). derived from the energy series with a constant C-rate (4.71 kW per kWh); not independent data"
,power,2011,721.0819868866841,USD/kW,USD,2015,1996.5038303922295,GW,,schmidt2018:lead-acid-multiple-4,True,False,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lead-acid (Multiple, 4±6%). derived from the energy series with a constant C-rate (4.71 kW per kWh); not independent data"
,power,2012,736.3995501118825,USD/kW,USD,2015,2207.99517709434,GW,,schmidt2018:lead-acid-multiple-4,True,False,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lead-acid (Multiple, 4±6%). derived from the energy series with a constant C-rate (4.71 kW per kWh); not independent data"
,energy,2013,2055.143974446287,USD/kWh,USD,2015,0.0387,GWh,,schmidt2018:lead-acid-residential-13,False,False,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lead-acid (Residential, 13±5%). capacity: [7] Batteries for Stationary Energy Storage in Germany: Market Status & Outlook. (Germany Trade & Invest, 2016). : page 5; [8] D. Wedepohl, Detail BSW-Solar - Bundesverband Solarwirtschaft e.V., (2017). https://www.solarwirtschaft.de/presse/pressemeldungen/pressemeldungen-im-detail/news/ueber-50000-solarbatterien-in-betrieb.html (accessed May 29, 2017).. price: [9] Tepper, M. Solarstromspeicher-Preismonitor Deutschland 2016 [German]. (Bundesverband Solarwirtschaft e.V. und Intersolar Europe, 2016). : page 22"
,energy,2014,1847.9622784184612,USD/kWh,USD,2015,0.1161,GWh,,schmidt2018:lead-acid-residential-13,False,False,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lead-acid (Residential, 13±5%). capacity: [7] Batteries for Stationary Energy Storage in Germany: Market Status & Outlook. (Germany Trade & Invest, 2016). : page 5; [8] D. Wedepohl, Detail BSW-Solar - Bundesverband Solarwirtschaft e.V., (2017). https://www.solarwirtschaft.de/presse/pressemeldungen/pressemeldungen-im-detail/news/ueber-50000-solarbatterien-in-betrieb.html (accessed May 29, 2017).. price: [9] Tepper, M. Solarstromspeicher-Preismonitor Deutschland 2016 [German]. (Bundesverband Solarwirtschaft e.V. und Intersolar Europe, 2016). : page 22"
,energy,2015,1374.7852859724858,USD/kWh,USD,2015,0.2709,GWh,,schmidt2018:lead-acid-residential-13,False,False,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lead-acid (Residential, 13±5%). capacity: [7] Batteries for Stationary Energy Storage in Germany: Market Status & Outlook. (Germany Trade & Invest, 2016). : page 5; [8] D. Wedepohl, Detail BSW-Solar - Bundesverband Solarwirtschaft e.V., (2017). https://www.solarwirtschaft.de/presse/pressemeldungen/pressemeldungen-im-detail/news/ueber-50000-solarbatterien-in-betrieb.html (accessed May 29, 2017).. price: [9] Tepper, M. Solarstromspeicher-Preismonitor Deutschland 2016 [German]. (Bundesverband Solarwirtschaft e.V. und Intersolar Europe, 2016). : page 22"
,energy,2016,1409.0779793865738,USD/kWh,USD,2015,0.338625,GWh,,schmidt2018:lead-acid-residential-13,False,False,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lead-acid (Residential, 13±5%). capacity: [7] Batteries for Stationary Energy Storage in Germany: Market Status & Outlook. (Germany Trade & Invest, 2016). : page 5; [8] D. Wedepohl, Detail BSW-Solar - Bundesverband Solarwirtschaft e.V., (2017). https://www.solarwirtschaft.de/presse/pressemeldungen/pressemeldungen-im-detail/news/ueber-50000-solarbatterien-in-betrieb.html (accessed May 29, 2017).. price: [9] Tepper, M. Solarstromspeicher-Preismonitor Deutschland 2016 [German]. (Bundesverband Solarwirtschaft e.V. und Intersolar Europe, 2016). : page 22"
,power,2013,6165.4319233388605,USD/kW,USD,2015,0.012899999999999998,GW,,schmidt2018:lead-acid-residential-13,True,False,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lead-acid (Residential, 13±5%). derived from the energy series with a constant C-rate (3 kW per kWh); not independent data"
,power,2014,5543.886835255384,USD/kW,USD,2015,0.0387,GW,,schmidt2018:lead-acid-residential-13,True,False,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lead-acid (Residential, 13±5%). derived from the energy series with a constant C-rate (3 kW per kWh); not independent data"
,power,2015,4124.355857917458,USD/kW,USD,2015,0.09029999999999999,GW,,schmidt2018:lead-acid-residential-13,True,False,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lead-acid (Residential, 13±5%). derived from the energy series with a constant C-rate (3 kW per kWh); not independent data"
,power,2016,4227.233938159722,USD/kW,USD,2015,0.112875,GW,,schmidt2018:lead-acid-residential-13,True,False,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lead-acid (Residential, 13±5%). derived from the energy series with a constant C-rate (3 kW per kWh); not independent data"
battery-liion,energy,1995,3185.0,USD/kWh,USD,2015,0.9,GWh,cell,schmidt2018:lithium-ion-electronics-30,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 30±2%). capacity: [10] Matteson, S. & Williams, E. Learning dependent subsidies for lithium-ion electric vehicle batteries. Technol. Forecast. Soc. Change 92, 322–331 (2015). : page 326; [11] Pillot, C. The Rechargeable Battery Market and Main Trends 2013-2025. 31st International Battery Seminar & Exhibit (2014). : page 18; [37] Pillot, C. (2017). The Rechargeable Battery Market and Main Trends 2016-2025. Retrieved from http://cii-resource.com/cet/FBC-TUT8/Presentations/Pillot_Christophe.pdf. price: [14] Pitt, A., Buckland, R., Antonio, P. D., Lorenzen, H. & Edwards, R. Citi GPS: Global Perspectives & Solutions - Investment Themes in 2015. (Citigroup, 2015). : page 54; [37] Pillot, C. (2017). The Rechargeable Battery Market and Main Trends 2016-2025. Retrieved from http://cii-resource.com/cet/FBC-TUT8/Presentations/Pillot_Christophe.pdf"
battery-liion,energy,1996,2945.0,USD/kWh,USD,2015,2.1,GWh,cell,schmidt2018:lithium-ion-electronics-30,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 30±2%). capacity: [10] Matteson, S. & Williams, E. Learning dependent subsidies for lithium-ion electric vehicle batteries. Technol. Forecast. Soc. Change 92, 322–331 (2015). : page 326; [11] Pillot, C. The Rechargeable Battery Market and Main Trends 2013-2025. 31st International Battery Seminar & Exhibit (2014). : page 18; [37] Pillot, C. (2017). The Rechargeable Battery Market and Main Trends 2016-2025. Retrieved from http://cii-resource.com/cet/FBC-TUT8/Presentations/Pillot_Christophe.pdf. price: [14] Pitt, A., Buckland, R., Antonio, P. D., Lorenzen, H. & Edwards, R. Citi GPS: Global Perspectives & Solutions - Investment Themes in 2015. (Citigroup, 2015). : page 54; [37] Pillot, C. (2017). The Rechargeable Battery Market and Main Trends 2016-2025. Retrieved from http://cii-resource.com/cet/FBC-TUT8/Presentations/Pillot_Christophe.pdf"
battery-liion,energy,1997,2860.0,USD/kWh,USD,2015,3.6,GWh,cell,schmidt2018:lithium-ion-electronics-30,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 30±2%). capacity: [10] Matteson, S. & Williams, E. Learning dependent subsidies for lithium-ion electric vehicle batteries. Technol. Forecast. Soc. Change 92, 322–331 (2015). : page 326; [11] Pillot, C. The Rechargeable Battery Market and Main Trends 2013-2025. 31st International Battery Seminar & Exhibit (2014). : page 18; [37] Pillot, C. (2017). The Rechargeable Battery Market and Main Trends 2016-2025. Retrieved from http://cii-resource.com/cet/FBC-TUT8/Presentations/Pillot_Christophe.pdf. price: [14] Pitt, A., Buckland, R., Antonio, P. D., Lorenzen, H. & Edwards, R. Citi GPS: Global Perspectives & Solutions - Investment Themes in 2015. (Citigroup, 2015). : page 54; [37] Pillot, C. (2017). The Rechargeable Battery Market and Main Trends 2016-2025. Retrieved from http://cii-resource.com/cet/FBC-TUT8/Presentations/Pillot_Christophe.pdf"
battery-liion,energy,1998,2485.0,USD/kWh,USD,2015,6.2,GWh,cell,schmidt2018:lithium-ion-electronics-30,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 30±2%). capacity: [10] Matteson, S. & Williams, E. Learning dependent subsidies for lithium-ion electric vehicle batteries. Technol. Forecast. Soc. Change 92, 322–331 (2015). : page 326; [11] Pillot, C. The Rechargeable Battery Market and Main Trends 2013-2025. 31st International Battery Seminar & Exhibit (2014). : page 18; [37] Pillot, C. (2017). The Rechargeable Battery Market and Main Trends 2016-2025. Retrieved from http://cii-resource.com/cet/FBC-TUT8/Presentations/Pillot_Christophe.pdf. price: [14] Pitt, A., Buckland, R., Antonio, P. D., Lorenzen, H. & Edwards, R. Citi GPS: Global Perspectives & Solutions - Investment Themes in 2015. (Citigroup, 2015). : page 54; [37] Pillot, C. (2017). The Rechargeable Battery Market and Main Trends 2016-2025. Retrieved from http://cii-resource.com/cet/FBC-TUT8/Presentations/Pillot_Christophe.pdf"
battery-liion,energy,1999,1782.0,USD/kWh,USD,2015,10.0,GWh,cell,schmidt2018:lithium-ion-electronics-30,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 30±2%). capacity: [10] Matteson, S. & Williams, E. Learning dependent subsidies for lithium-ion electric vehicle batteries. Technol. Forecast. Soc. Change 92, 322–331 (2015). : page 326; [11] Pillot, C. The Rechargeable Battery Market and Main Trends 2013-2025. 31st International Battery Seminar & Exhibit (2014). : page 18; [37] Pillot, C. (2017). The Rechargeable Battery Market and Main Trends 2016-2025. Retrieved from http://cii-resource.com/cet/FBC-TUT8/Presentations/Pillot_Christophe.pdf. price: [14] Pitt, A., Buckland, R., Antonio, P. D., Lorenzen, H. & Edwards, R. Citi GPS: Global Perspectives & Solutions - Investment Themes in 2015. (Citigroup, 2015). : page 54; [37] Pillot, C. (2017). The Rechargeable Battery Market and Main Trends 2016-2025. Retrieved from http://cii-resource.com/cet/FBC-TUT8/Presentations/Pillot_Christophe.pdf"
battery-liion,energy,2000,1597.0,USD/kWh,USD,2015,12.17665615141955,GWh,cell,schmidt2018:lithium-ion-electronics-30,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 30±2%). capacity: [10] Matteson, S. & Williams, E. Learning dependent subsidies for lithium-ion electric vehicle batteries. Technol. Forecast. Soc. Change 92, 322–331 (2015). : page 326; [11] Pillot, C. The Rechargeable Battery Market and Main Trends 2013-2025. 31st International Battery Seminar & Exhibit (2014). : page 18; [37] Pillot, C. (2017). The Rechargeable Battery Market and Main Trends 2016-2025. Retrieved from http://cii-resource.com/cet/FBC-TUT8/Presentations/Pillot_Christophe.pdf. price: [14] Pitt, A., Buckland, R., Antonio, P. D., Lorenzen, H. & Edwards, R. Citi GPS: Global Perspectives & Solutions - Investment Themes in 2015. (Citigroup, 2015). : page 54; [37] Pillot, C. (2017). The Rechargeable Battery Market and Main Trends 2016-2025. Retrieved from http://cii-resource.com/cet/FBC-TUT8/Presentations/Pillot_Christophe.pdf"
battery-liion,energy,2001,1369.0,USD/kWh,USD,2015,14.85804416403784,GWh,cell,schmidt2018:lithium-ion-electronics-30,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 30±2%). capacity: [10] Matteson, S. & Williams, E. Learning dependent subsidies for lithium-ion electric vehicle batteries. Technol. Forecast. Soc. Change 92, 322–331 (2015). : page 326; [11] Pillot, C. The Rechargeable Battery Market and Main Trends 2013-2025. 31st International Battery Seminar & Exhibit (2014). : page 18; [37] Pillot, C. (2017). The Rechargeable Battery Market and Main Trends 2016-2025. Retrieved from http://cii-resource.com/cet/FBC-TUT8/Presentations/Pillot_Christophe.pdf. price: [14] Pitt, A., Buckland, R., Antonio, P. D., Lorenzen, H. & Edwards, R. Citi GPS: Global Perspectives & Solutions - Investment Themes in 2015. (Citigroup, 2015). : page 54; [37] Pillot, C. (2017). The Rechargeable Battery Market and Main Trends 2016-2025. Retrieved from http://cii-resource.com/cet/FBC-TUT8/Presentations/Pillot_Christophe.pdf"
battery-liion,energy,2002,994.0,USD/kWh,USD,2015,18.61198738170345,GWh,cell,schmidt2018:lithium-ion-electronics-30,False,True,"Schmidt, Hawkes, Gambhir & Staffell, Nat. Energy 2017, dataset update 2018 (figshare 7012202)",https://doi.org/10.1038/nenergy.2017.110,"Lithium-ion (Electronics, 30±2%). capacity: [10] Matteson, S. & Williams, E. Learning dependent subsidies for lithium-ion electric vehicle batteries. Technol. Forecast. Soc. Change 92, 322–331 (2015). : page 326; [11] Pillot, C. The Rechargeable Battery Market and Main Trends 2013-2025. 31st International Battery Seminar & Exhibit (2014). : page 18; [37] Pillot, C. (2017). The Rechargeable Battery Market and Main Trends 2016-2025. Retrieved from http://cii-resource.com/cet/FBC-TUT8/Presentations/Pillot_Christophe.pdf. price: [14] Pitt, A., Buckland, R., Antonio, P. D., Lorenzen, H. & Edwards, R. Citi GPS: Global Perspectives & Solutions - Investment Themes in 2015. (Citigroup, 2015). : page 54; [37] Pillot, C. (2017). The Rechargeable Battery Market and Main Trends 2016-2025. Retrieved from http://cii-resource.com/cet/FBC-TUT8/Presentations/Pillot_Christophe.pdf"
